,Unnamed: 0,id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,x,y,z,cores
283,283,204538,https://dadosabertos.camara.leg.br/api/v2/deputados/204538,Paulo Bengtson,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PA,56,http://www.camara.gov.br/internet/deputado/bandep/204538.jpg,0.2175695151090622,-0.2752355337142944,-0.1605338156223297,#9467bd
285,285,160517,https://dadosabertos.camara.leg.br/api/v2/deputados/160517,Paulo Foletto,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,ES,56,http://www.camara.gov.br/internet/deputado/bandep/160517.jpg,-0.3003629744052887,0.3855349421501159,0.3007895946502685,#90ee90
288,288,204492,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,Paulo Guedes,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,http://www.camara.gov.br/internet/deputado/bandep/204492.jpg,0.0943849012255668,0.5494916439056396,0.0041376198641955,#d62728
289,289,74574,https://dadosabertos.camara.leg.br/api/v2/deputados/74574,Paulo Magalhães,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,56,http://www.camara.gov.br/internet/deputado/bandep/74574.jpg,0.1087758168578147,-0.3117589950561523,-0.1274249106645584,#660000
290,290,74400,https://dadosabertos.camara.leg.br/api/v2/deputados/74400,Paulo Pimenta,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,http://www.camara.gov.br/internet/deputado/bandep/74400.jpg,-0.2402926385402679,0.4722076952457428,-0.0335063748061656,#d62728
291,291,90201,https://dadosabertos.camara.leg.br/api/v2/deputados/90201,Pedro Augusto Bezerra,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,http://www.camara.gov.br/internet/deputado/bandep/90201.jpg,-0.2564847469329834,0.3261879980564117,-0.1142224222421646,#32cd32
292,292,215045,https://dadosabertos.camara.leg.br/api/v2/deputados/215045,Pedro Augusto Palareti,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,http://www.camara.gov.br/internet/deputado/bandep/215045.jpg,-0.3466405868530273,0.0463133864104747,-0.2194044739007949,#008000
293,293,178912,https://dadosabertos.camara.leg.br/api/v2/deputados/178912,Pedro Cunha Lima,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PB,56,http://www.camara.gov.br/internet/deputado/bandep/178912.jpg,-0.3533564507961273,0.1403597742319107,0.3907454013824463,#1f77b4
295,295,204395,https://dadosabertos.camara.leg.br/api/v2/deputados/204395,Pedro Lupion,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,http://www.camara.gov.br/internet/deputado/bandep/204395.jpg,-0.1534807831048965,-0.4240053594112396,-0.0472328588366508,#008000
296,296,160604,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,Pedro Uczai,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,56,http://www.camara.gov.br/internet/deputado/bandep/160604.jpg,-0.1843188405036926,0.4909621179103851,0.1222167834639549,#d62728
297,297,178844,https://dadosabertos.camara.leg.br/api/v2/deputados/178844,Pedro Vilela,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,AL,56,http://www.camara.gov.br/internet/deputado/bandep/178844.jpg,0.3317223787307739,-0.037246860563755,0.1511039435863495,#1f77b4
298,298,204406,https://dadosabertos.camara.leg.br/api/v2/deputados/204406,Pedro Westphalen,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RS,56,http://www.camara.gov.br/internet/deputado/bandep/204406.jpg,-0.2447515428066253,-0.3411774337291717,0.1516332328319549,#008000
299,299,204524,https://dadosabertos.camara.leg.br/api/v2/deputados/204524,Pinheirinho,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,56,http://www.camara.gov.br/internet/deputado/bandep/204524.jpg,-0.2590795159339905,0.0189707148820161,-0.3488114178180694,#008000
301,301,73486,https://dadosabertos.camara.leg.br/api/v2/deputados/73486,Pompeo de Mattos,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RS,56,http://www.camara.gov.br/internet/deputado/bandep/73486.jpg,0.3368715345859527,0.2976717948913574,-0.1390242874622345,#32cd32
304,304,204383,https://dadosabertos.camara.leg.br/api/v2/deputados/204383,Professor Israel Batista,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,DF,56,http://www.camara.gov.br/internet/deputado/bandep/204383.jpg,-0.1479189097881317,0.5591844916343689,-0.135372906923294,#90ee90
306,306,204467,https://dadosabertos.camara.leg.br/api/v2/deputados/204467,Professora Rosa Neide,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MT,56,http://www.camara.gov.br/internet/deputado/bandep/204467.jpg,-0.1013968586921691,0.4940855503082275,-0.1069852262735366,#d62728
307,307,178951,https://dadosabertos.camara.leg.br/api/v2/deputados/178951,Rafael Motta,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RN,56,http://www.camara.gov.br/internet/deputado/bandep/178951.jpg,0.0185987539589405,0.2667158246040344,0.3725520670413971,#90ee90
310,310,178925,https://dadosabertos.camara.leg.br/api/v2/deputados/178925,Rejane Dias,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,56,http://www.camara.gov.br/internet/deputado/bandep/178925.jpg,0.0388681888580322,0.5327788591384888,0.1931114494800567,#d62728
311,311,73788,https://dadosabertos.camara.leg.br/api/v2/deputados/73788,Ricardo Barros,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,http://www.camara.gov.br/internet/deputado/bandep/73788.jpg,-0.218751311302185,-0.1762204766273498,-0.3413715362548828,#008000
312,312,215042,https://dadosabertos.camara.leg.br/api/v2/deputados/215042,Ricardo da Karol,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,56,http://www.camara.gov.br/internet/deputado/bandep/215042.jpg,0.0762770175933837,0.2404155284166336,-0.3200547695159912,#32cd32
313,313,204362,https://dadosabertos.camara.leg.br/api/v2/deputados/204362,Ricardo Guidi,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,56,http://www.camara.gov.br/internet/deputado/bandep/204362.jpg,-0.0970273837447166,-0.3524710834026336,0.2524676918983459,#660000
315,315,204489,https://dadosabertos.camara.leg.br/api/v2/deputados/204489,Robério Monteiro,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,http://www.camara.gov.br/internet/deputado/bandep/204489.jpg,-0.0069298176094889,0.3281233310699463,0.0923240408301353,#32cd32
317,317,204530,https://dadosabertos.camara.leg.br/api/v2/deputados/204530,Rodrigo Agostinho,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,56,http://www.camara.gov.br/internet/deputado/bandep/204530.jpg,-0.0382759645581245,0.4319132566452026,-0.1512013226747512,#90ee90
320,320,204480,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,http://www.camara.gov.br/internet/deputado/bandep/204480.jpg,0.102313682436943,0.3668573796749115,0.324660062789917,#d62728
322,322,178861,https://dadosabertos.camara.leg.br/api/v2/deputados/178861,Ronaldo Carletto,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,56,http://www.camara.gov.br/internet/deputado/bandep/178861.jpg,0.1914473921060562,-0.2154218703508377,0.0361409112811088,#008000
326,326,178887,https://dadosabertos.camara.leg.br/api/v2/deputados/178887,Rubens Pereira Júnior,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MA,56,http://www.camara.gov.br/internet/deputado/bandep/178887.jpg,-0.1222618296742439,0.4752145111560821,-0.1205408051609993,#d62728
327,327,73604,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,Rui Falcão,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,http://www.camara.gov.br/internet/deputado/bandep/73604.jpg,0.107760950922966,0.5414720773696899,0.1540279686450958,#d62728
328,328,160635,https://dadosabertos.camara.leg.br/api/v2/deputados/160635,Ruy Carneiro,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,http://www.camara.gov.br/internet/deputado/bandep/160635.jpg,-0.069355808198452,0.1318195611238479,-0.3239949643611908,#8c564b
329,329,204535,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,Sâmia Bomfim,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,56,http://www.camara.gov.br/internet/deputado/bandep/204535.jpg,0.1420980244874954,0.717006266117096,0.0922213569283485,#ffcc00
330,330,178990,https://dadosabertos.camara.leg.br/api/v2/deputados/178990,Samuel Moreira,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,http://www.camara.gov.br/internet/deputado/bandep/178990.jpg,-0.0235531665384769,0.0433615408837795,-0.2599274516105652,#1f77b4
332,332,204387,https://dadosabertos.camara.leg.br/api/v2/deputados/204387,Sargento Fahur,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,http://www.camara.gov.br/internet/deputado/bandep/204387.jpg,-0.1105127409100532,-0.3885129690170288,0.1479911208152771,#660000
334,334,204438,https://dadosabertos.camara.leg.br/api/v2/deputados/204438,Sergio Toledo,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,AL,56,http://www.camara.gov.br/internet/deputado/bandep/204438.jpg,0.0911468788981437,0.2184661328792572,-0.5301409959793091,#e377c2
335,335,178961,https://dadosabertos.camara.leg.br/api/v2/deputados/178961,Shéridan,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RR,56,http://www.camara.gov.br/internet/deputado/bandep/178961.jpg,-0.1838153898715973,0.219863548874855,-0.3192624747753143,#1f77b4
336,336,204557,https://dadosabertos.camara.leg.br/api/v2/deputados/204557,Sidney Leite,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AM,56,http://www.camara.gov.br/internet/deputado/bandep/204557.jpg,-0.4316393435001373,0.0228198412805795,0.0934972241520881,#660000
342,342,92776,https://dadosabertos.camara.leg.br/api/v2/deputados/92776,Stefano Aguiar,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,56,http://www.camara.gov.br/internet/deputado/bandep/92776.jpg,0.3186901211738586,-0.0889442563056945,0.1604265123605728,#660000
343,343,204534,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,56,http://www.camara.gov.br/internet/deputado/bandep/204534.jpg,-0.2999469637870788,0.3771418035030365,0.0892754718661308,#90ee90
344,344,178922,https://dadosabertos.camara.leg.br/api/v2/deputados/178922,Tadeu Alencar,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,56,http://www.camara.gov.br/internet/deputado/bandep/178922.jpg,-0.2025770992040634,0.4681330025196075,0.0334672890603542,#90ee90
345,345,204464,https://dadosabertos.camara.leg.br/api/v2/deputados/204464,Talíria Petrone,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,RJ,56,http://www.camara.gov.br/internet/deputado/bandep/204464.jpg,0.1309689879417419,0.4473521709442138,-0.3264082670211792,#ffcc00
346,346,178901,https://dadosabertos.camara.leg.br/api/v2/deputados/178901,Tereza Cristina,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MS,56,http://www.camara.gov.br/internet/deputado/bandep/178901.jpg,-0.2677648067474365,-0.2932854294776916,0.3085388541221618,#008000
347,347,204466,https://dadosabertos.camara.leg.br/api/v2/deputados/204466,Tereza Nelma,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AL,56,http://www.camara.gov.br/internet/deputado/bandep/204466.jpg,0.1922423243522644,0.0965815633535385,0.19145467877388,#660000
352,352,178934,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,Toninho Wandscheer,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,PR,56,http://www.camara.gov.br/internet/deputado/bandep/178934.jpg,0.1844837963581085,-0.2996780276298523,0.0789950191974639,#ffa500
354,354,74376,https://dadosabertos.camara.leg.br/api/v2/deputados/74376,Vander Loubet,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MS,56,http://www.camara.gov.br/internet/deputado/bandep/74376.jpg,-0.1565783768892288,0.4729873836040497,-0.0536101981997489,#d62728
355,355,141553,https://dadosabertos.camara.leg.br/api/v2/deputados/141553,Vanderlei Macris,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,http://www.camara.gov.br/internet/deputado/bandep/141553.jpg,0.3023191690444946,0.124607540667057,-0.1595103442668914,#1f77b4
356,356,74283,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,Vicentinho,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,http://www.camara.gov.br/internet/deputado/bandep/74283.jpg,0.1843612343072891,0.4640649259090423,0.0020654976833611,#d62728
361,361,178992,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,Vitor Lippi,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,http://www.camara.gov.br/internet/deputado/bandep/178992.jpg,-0.0359262786805629,0.145071730017662,0.0825529992580413,#1f77b4
362,362,215044,https://dadosabertos.camara.leg.br/api/v2/deputados/215044,Vivi Reis,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,PA,56,http://www.camara.gov.br/internet/deputado/bandep/215044.jpg,-0.1475929915904998,0.6204492449760437,0.1093766465783119,#ffcc00
363,363,160569,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,Waldenor Pereira,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,http://www.camara.gov.br/internet/deputado/bandep/160569.jpg,-0.2325294613838195,0.4465906918048858,0.2493031919002533,#d62728
364,364,160518,https://dadosabertos.camara.leg.br/api/v2/deputados/160518,Weliton Prado,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,MG,56,http://www.camara.gov.br/internet/deputado/bandep/160518.jpg,0.2411253303289413,0.0814775228500366,-0.0336494632065296,#ffa500
366,366,74439,https://dadosabertos.camara.leg.br/api/v2/deputados/74439,Wolney Queiroz,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,PE,56,http://www.camara.gov.br/internet/deputado/bandep/74439.jpg,0.0956826284527778,0.3221080005168915,-0.245982363820076,#32cd32
367,367,178889,https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MA,56,http://www.camara.gov.br/internet/deputado/bandep/178889.jpg,0.023580988869071,0.5477579832077026,0.0708853900432586,#d62728
368,368,204559,https://dadosabertos.camara.leg.br/api/v2/deputados/204559,Zé Neto,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,http://www.camara.gov.br/internet/deputado/bandep/204559.jpg,-0.2179013937711715,0.4308404326438904,0.2518112063407898,#d62728
369,369,160592,https://dadosabertos.camara.leg.br/api/v2/deputados/160592,Zeca Dirceu,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,56,http://www.camara.gov.br/internet/deputado/bandep/160592.jpg,-0.1948278397321701,0.4397479891777038,0.169670894742012,#d62728
374,374,178924,https://dadosabertos.camara.leg.br/api/v2/deputados/178924,Capitão Fábio Abreu,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PI,56,http://www.camara.gov.br/internet/deputado/bandep/178924.jpg,0.1826739907264709,0.1347869783639907,0.1961871683597564,#660000
376,376,74262,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,Carlos Sampaio,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,http://www.camara.gov.br/internet/deputado/bandep/74262.jpg,-0.0680375471711158,0.0388125441968441,0.0821290388703346,#1f77b4
382,382,204562,https://dadosabertos.camara.leg.br/api/v2/deputados/204562,Edilázio Júnior,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MA,56,http://www.camara.gov.br/internet/deputado/bandep/204562.jpg,0.334331750869751,-0.2041894793510437,-0.2380217760801315,#660000
384,384,204477,https://dadosabertos.camara.leg.br/api/v2/deputados/204477,Felício Laterça,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,http://www.camara.gov.br/internet/deputado/bandep/204477.jpg,-0.1596521139144897,-0.3225730359554291,-0.2281924486160278,#008000
385,385,160667,https://dadosabertos.camara.leg.br/api/v2/deputados/160667,Guilherme Mussi,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SP,56,http://www.camara.gov.br/internet/deputado/bandep/160667.jpg,-0.0446778163313865,-0.343161791563034,-0.2995024621486664,#008000
386,386,178964,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,Heitor Schuch,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RS,56,http://www.camara.gov.br/internet/deputado/bandep/178964.jpg,0.3461815118789673,0.3892197906970978,-0.1236410364508628,#90ee90
387,387,204373,https://dadosabertos.camara.leg.br/api/v2/deputados/204373,Hélio Costa,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,56,http://www.camara.gov.br/internet/deputado/bandep/204373.jpg,0.3220904469490051,-0.2287691086530685,0.1557675451040268,#660000
388,388,74141,https://dadosabertos.camara.leg.br/api/v2/deputados/74141,Josias Gomes,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,http://www.camara.gov.br/internet/deputado/bandep/74141.jpg,0.2451013177633285,0.3709390163421631,0.4829217195510864,#d62728
390,390,204375,https://dadosabertos.camara.leg.br/api/v2/deputados/204375,Leda Sadala,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AP,56,http://www.camara.gov.br/internet/deputado/bandep/204375.jpg,-0.0430780164897441,-0.0861795470118522,-0.1768239587545395,#008000
391,391,196358,https://dadosabertos.camara.leg.br/api/v2/deputados/196358,Lourival Gomes,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,http://www.camara.gov.br/internet/deputado/bandep/196358.jpg,0.0889793634414672,-0.1196243166923523,-0.2208651751279831,#008000
392,392,146788,https://dadosabertos.camara.leg.br/api/v2/deputados/146788,Marcelo Aro,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,56,http://www.camara.gov.br/internet/deputado/bandep/146788.jpg,-0.1764735281467437,-0.1702270209789276,-0.3076909184455871,#008000
394,394,160542,https://dadosabertos.camara.leg.br/api/v2/deputados/160542,Márcio Macêdo,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SE,56,http://www.camara.gov.br/internet/deputado/bandep/160542.jpg,0.0877293348312377,0.4018304049968719,0.5282878279685974,#d62728
395,395,219585,https://dadosabertos.camara.leg.br/api/v2/deputados/219585,Marco Brasil,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,http://www.camara.gov.br/internet/deputado/bandep/219585.jpg,0.1440740972757339,-0.5401379466056824,0.4004773497581482,#008000
398,398,74165,https://dadosabertos.camara.leg.br/api/v2/deputados/74165,Neucimar Fraga,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,56,http://www.camara.gov.br/internet/deputado/bandep/74165.jpg,0.1758806407451629,-0.1345849335193634,0.1763834357261657,#008000
401,401,133968,https://dadosabertos.camara.leg.br/api/v2/deputados/133968,Paulo Ramos,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,56,http://www.camara.gov.br/internet/deputado/bandep/133968.jpg,-0.3256557285785675,0.2918810546398163,0.1758733540773391,#32cd32
402,402,141488,https://dadosabertos.camara.leg.br/api/v2/deputados/141488,Paulo Teixeira,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,http://www.camara.gov.br/internet/deputado/bandep/141488.jpg,-0.0926069021224975,0.5298879146575928,0.1144589111208915,#d62728
407,407,177282,https://dadosabertos.camara.leg.br/api/v2/deputados/177282,Subtenente Gonzaga,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,56,http://www.camara.gov.br/internet/deputado/bandep/177282.jpg,-0.2896486222743988,0.1136331781744957,0.1926053464412689,#660000
409,409,137070,https://dadosabertos.camara.leg.br/api/v2/deputados/137070,Vicentinho Júnior,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,TO,56,http://www.camara.gov.br/internet/deputado/bandep/137070.jpg,0.1002024710178375,-0.4403862357139587,0.1374489963054657,#008000
412,412,160587,https://dadosabertos.camara.leg.br/api/v2/deputados/160587,Fábio Trad,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MS,56,http://www.camara.gov.br/internet/deputado/bandep/160587.jpg,0.0165809523314237,0.2074920982122421,-0.0894748717546463,#660000
415,415,204554,https://dadosabertos.camara.leg.br/api/v2/deputados/204554,Abílio Santana,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,BA,56,http://www.camara.gov.br/internet/deputado/bandep/204554.jpg,-0.2510275244712829,-0.3430425524711609,0.1645290106534958,#8c564b
417,417,204560,https://dadosabertos.camara.leg.br/api/v2/deputados/204560,Adolfo Viana,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,BA,56,http://www.camara.gov.br/internet/deputado/bandep/204560.jpg,-0.0879062041640281,0.0818299427628517,-0.3933229744434356,#1f77b4
418,418,160508,https://dadosabertos.camara.leg.br/api/v2/deputados/160508,Afonso Florence,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,http://www.camara.gov.br/internet/deputado/bandep/160508.jpg,0.3292845785617828,0.5405075550079346,-0.0142286159098148,#d62728
419,419,136811,https://dadosabertos.camara.leg.br/api/v2/deputados/136811,Afonso Hamm,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RS,56,http://www.camara.gov.br/internet/deputado/bandep/136811.jpg,0.3851577043533325,-0.2541343867778778,-0.12156692892313,#008000
420,420,160527,https://dadosabertos.camara.leg.br/api/v2/deputados/160527,Aguinaldo Ribeiro,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PB,56,http://www.camara.gov.br/internet/deputado/bandep/160527.jpg,0.1345819532871246,0.0592542141675949,-0.2198681980371475,#008000
424,424,178831,https://dadosabertos.camara.leg.br/api/v2/deputados/178831,André Abdon,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AP,56,http://www.camara.gov.br/internet/deputado/bandep/178831.jpg,0.2553460001945495,-0.1445109844207763,-0.1690746992826461,#008000
425,425,160553,https://dadosabertos.camara.leg.br/api/v2/deputados/160553,Antonio Brito,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,56,http://www.camara.gov.br/internet/deputado/bandep/160553.jpg,0.1556184887886047,0.0419336445629596,-0.2595988810062408,#660000
427,427,74459,https://dadosabertos.camara.leg.br/api/v2/deputados/74459,Átila Lira,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PI,56,http://www.camara.gov.br/internet/deputado/bandep/74459.jpg,0.0031048709060996,-0.1122533082962036,0.2646029889583587,#008000
429,429,204499,https://dadosabertos.camara.leg.br/api/v2/deputados/204499,Cássio Andrade,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PA,56,http://www.camara.gov.br/internet/deputado/bandep/204499.jpg,0.4561431109905243,0.3025338053703308,-0.0467605367302894,#90ee90
433,433,204450,https://dadosabertos.camara.leg.br/api/v2/deputados/204450,Doutor Luizinho,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,http://www.camara.gov.br/internet/deputado/bandep/204450.jpg,-0.088155947625637,-0.2359811216592788,-0.2975562214851379,#008000
435,435,74655,https://dadosabertos.camara.leg.br/api/v2/deputados/74655,Eduardo Barbosa,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,56,http://www.camara.gov.br/internet/deputado/bandep/74655.jpg,0.0333990566432476,0.0521909147500991,0.0850404724478721,#1f77b4
442,442,178966,https://dadosabertos.camara.leg.br/api/v2/deputados/178966,Geovania de Sá,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SC,56,http://www.camara.gov.br/internet/deputado/bandep/178966.jpg,0.0554021075367927,0.0274907276034355,-0.2776206433773041,#1f77b4
444,444,74270,https://dadosabertos.camara.leg.br/api/v2/deputados/74270,Gilberto Nascimento,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,SP,56,http://www.camara.gov.br/internet/deputado/bandep/74270.jpg,-0.5234109163284302,-0.0505089722573757,-0.108501560986042,#8c564b
445,445,204419,https://dadosabertos.camara.leg.br/api/v2/deputados/204419,Glaustin da Fokus,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,GO,56,http://www.camara.gov.br/internet/deputado/bandep/204419.jpg,-0.1815928816795349,-0.1827266663312912,-0.092330664396286,#8c564b
446,446,107283,https://dadosabertos.camara.leg.br/api/v2/deputados/107283,Gleisi Hoffmann,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,56,http://www.camara.gov.br/internet/deputado/bandep/107283.jpg,-0.1192483752965927,0.7430872917175293,-0.032688919454813,#d62728
452,452,160570,https://dadosabertos.camara.leg.br/api/v2/deputados/160570,Jerônimo Goergen,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RS,56,http://www.camara.gov.br/internet/deputado/bandep/160570.jpg,0.4256004989147186,-0.1991151720285415,0.116913266479969,#008000
